state,plant_name,city,legacy_impoundment_flag,compliance_website,region,coal_rank,coal_type_raw,liner_status,impoundment_status,county_population,county_median_income,county_poverty_rate_pct,coal_burned_tons_2024,n_ponds_assessed,coal_rank_source,coal_rank_note,liner_status_source
New Jersey,PSEG Hudson Generating Station,Jersey City,Not indicated,https://hrpgroup.com/former-hudson-generating-station,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New Jersey,PSEG Mercer Generating Station,Hamilton Township,Not indicated,https://hrpgroup.com/former-mercer-generating-station,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New Mexico,Escalante,Prewitt,Not indicated,https://tristate.coop/environment,West,Subbituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New Mexico,Four Corners,Fruitland,Not indicated,https://www.aps.com/en/Utility/Regulatory-and-Legal/Environmental-Compliance#FourCorners,West,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Cayuga Operating Company,Lansing,Not indicated,https://scoc1.weebly.com/,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Dunkirk Generating Plant,Dunkirk,Not indicated,https://www.nrg.com/legal/coal-combustion-residuals.html,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Greenidge Generation,Dresden,Not indicated,https://greenidgeccr.com/,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Huntley Generation Station,Tonawanda,Not indicated,https://www.nrg.com/legal/coal-combustion-residuals.html,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Lockwood Ash Landfill,Torrey,Not indicated,https://lockwoodhillsllc.com/,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
New York,Somerset Operating Company,Barker,Not indicated,https://scoc1.weebly.com/,Northeast,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Cape Fear Steam Station,Moncure,Yes (4),https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Riverbend Steam Station,Mount Holly,Yes (2),https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Asheville,Arden,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Belews Creek,Belews Creek,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Brickhaven No. 2 Mine Tract,Moncure,No,https://gm-ccrrule.com,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Buck,Salisbury,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Cliffside,Cliffside,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,4.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Dan River,Eden,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,G G Allen,Belmont,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Halifax County Ash Landfill,Littleton,No,https://www.halifaxnc.com/DocumentCenter/Index/61,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,HF Lee Plant,Goldsboro,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,L V Sutton Steam,Wilmington,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Marshall (NC),Terrell,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Mayo,Roxboro,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,Roxboro,Semora,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,3.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Carolina,W.H. Weatherspoon,Robeson County,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Dakota,William J. Neal Station,Velva,Potential (1),https://www.basinelectric.com/environment/coal-combustion-residuals-ccr-rule-compliance-data-and-information/William-J-Neal-Station,Midwest,Lignite,Retired / not in EIA-923,,Retired 1985; dismantled 1999-2000; subject to 2024 EPA CCR Legacy Rule (legacy ash disposal site),5207.0,80733.0,9.7,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
North Dakota,Antelope Valley,Beulah,No,https://www.basinelectric.com/environment/coal-combustion-residuals-ccr-rule-compliance-data-and-information/,Midwest,Lignite,"Lignite,Refined coal",Yes (lined),Operating - in service,8337.0,80946.0,9.7,4433152.0,2.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,Coal Creek,Underwood,No,https://ccr.rainbowenergycenter.com/,Midwest,Lignite,"Lignite,Refined coal",Yes (lined),Operating - in service,9823.0,83583.0,8.9,6777600.0,2.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,Coyote,Beulah,No,http://www.ccr-cs.net/,Midwest,Lignite,Lignite,No (unlined),Operating - in service,8337.0,80946.0,9.7,1922190.0,3.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,Leland Olds,Stanton,No,https://www.basinelectric.com/environment/coal-combustion-residuals-ccr-rule-compliance-data-and-information/,Midwest,Subbituminous,"Lignite,Refined coal,Subbituminous",No (unlined),Operating - in service,8337.0,80946.0,9.7,2756343.0,3.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,Milton R Young,Center,No,https://www.minnkota.com/minnkota-website/our-power/ccr-rule-compliance,Midwest,Lignite,"Lignite,Refined coal",Yes (lined),Operating - in service,1839.0,77240.0,5.2,3858573.0,4.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,R M Heskett,Mandan,No,https://www.montana-dakota.com/energy-efficiency/ccr-rule/r-m-heskett-station/,Midwest,Subbituminous,"Lignite,Subbituminous",Yes (lined),Operating - in service,33777.0,79382.0,8.0,0.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
North Dakota,Stanton Station,Stanton,No,https://ccr.greatriverenergy.com/,Midwest,Lignite,Not currently coal-fired,Yes (lined),Operating - in service,8337.0,80946.0,9.7,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Ohio,Former Gorge Power Station,Akron,Potential (1),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Patterson%20Avenue/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Former Mad River Power Station,Springfield,Yes (1),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Mad%20River/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Former Muskingum River Power Plant,Waterford,Yes (4),https://www.ccrsites.com/muskingum-river,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Former Niles Power Station,Niles,Yes (3),https://www.ccrsites.com/niles,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Philo Site,Philo,Yes (2),https://www.aep.com/environment/ccr/Philo,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Poston Site,Athens,Yes (1),https://www.aep.com/environment/ccr/Poston,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,W.C. Beckjord Generating Station,New Richmond,Yes (1),https://www.ccrsites.com/beckjord,Midwest,Bituminous,,,,,,,,4.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Cardinal,Brillant,No,https://ohioec.org/buckeye-power/ccr-rule-compliance-data-information/,Midwest,Bituminous,,,,,,,,3.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Conesville,Conesville,No,https://conesvilleindustrialpark.com,Midwest,Bituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,General James M Gavin,Cheshire,No,http://gavinpowerccr.com/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Hollow Rock,Jefferson County,No,https://www.etem.eco/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,J M Stuart,Aberdeen,No,https://www.ccrsites.com/stuart,Midwest,Bituminous,,,,,,,,5.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Killen Station,Manchester,No,https://www.ccrsites.com/killen,Midwest,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Kyger Creek,Cheshire,No,https://www.ovec.com/CCRKyger.php,Midwest,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Miami Fort,North Bend,No,https://www.luminant.com/ccr/#miami-fort,Midwest,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,Richmond Mill,Richmond,No,https://richmondmill.com/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,W H Sammis,Stratton,No,https://www.etem.eco/,Midwest,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Ohio,W H Zimmer,Moscow,No,https://www.luminant.com/ccr/#zimmer,Midwest,Bituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Oklahoma,Big Fork Ranch,Ponca City,Not indicated,https://evansandassociatesconstructioncompany.com/,South,Subbituminous,Retired / not in EIA-923,,"CCR (coal ash) land-disposal unit near Ponca City, not a generating plant itself",43625.0,58423.0,16.0,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Oklahoma,GRDA,Chouteau,Not indicated,https://grda.com/resources/ccr-rule-compliance-data/,South,Subbituminous,Subbituminous,N/A (no impoundment),,39604.0,60305.0,16.2,473232.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Oklahoma,Hugo,Fort Towson,Not indicated,https://www.wfec.com/ccr-rule,South,Subbituminous,Subbituminous,Yes (lined),Operating - in service,14297.0,44081.0,23.2,937863.0,4.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Oklahoma,Muskogee,Fort Gibson,Not indicated,https://www.ogeenergy.com/coal-combustion,South,Subbituminous,Subbituminous,N/A (no impoundment),,66444.0,53619.0,19.1,325296.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Oklahoma,Northeastern,Oologah,Not indicated,https://www.aep.com/environment/ccr/northeastern/,South,Subbituminous,Subbituminous,No (unlined),Operating - in service,98610.0,80067.0,8.9,815719.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Oregon,Boardman,Boardman,Not indicated,https://portlandgeneral.com/ccr-rule-compliance-data-information,West,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Former Armstrong Power Station,Reesedale,Potential (1),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Armstrong/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Former Milesburg Power Station,Bellefonte,Yes (1),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Milesburg/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Former Springdale Power Station,Springdale,Potential (2),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Springdale/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Bruce Mansfield,Shippingport,No,https://www.lbracquisitioncompany.com/,Northeast,Bituminous,,,,,,,,5.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Brunner Island,York Haven,No,https://www.talenenergy.com/ccr-brunner-island/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Cheswick Power Plant,Cheswick,No,https://cperg-ccrrule.com/,Northeast,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Conemaugh,New Florence,No,http://ccr.keyconops.com/,Northeast,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Hatfield's Ferry Power Station,Masontown,No,https://www.lawrencevilleacquisitioncompanyllc.com/,Northeast,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Homer City Station,Homer City,No,https://www.homercitygenerationccr.com/,Northeast,Bituminous,,,,,,,,14.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Keystone,Shelocta,No,http://ccr.keyconops.com/,Northeast,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Montour,Washingtonville,No,https://www.talenenergy.com/ccr-montour/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,New Castle Plant,West Pittsburg,No,https://newcastlepower.com/,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Pennsylvania,Sunbury Generation,Shamokin Dam,No,Not listed,Northeast,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Puerto Rico,AES Puerto Rico,Guayama,Not indicated,https://aespuertorico.com/ccr/,Unknown,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
